13.8161989 10.1508376
13.8159833 10.1507796
13.8153133 10.1502059
13.8153880 10.1501980
13.8157855 10.1501404
13.8157672 10.1499829
13.8155529 10.1498109
13.8156326 10.1499630
13.8159490 10.1500502
13.8157368 10.1499631
13.8156312 10.1499504
13.8158501 10.1499547
13.8156909 10.1499740
13.8159223 10.1499925
13.8161315 10.1499380
13.8164107 10.1499412
13.8160015 10.1500009
13.8163765 10.1499452
13.8153365 10.1501237
13.8172027 10.1501926
13.8161683 10.1499731
13.8144123 10.1505483
13.8157924 10.1513635
13.8165987 10.1509023
13.8131893 10.1521650
13.8138546 10.1554887
13.8174319 10.1561955
13.8222379 10.1595708
13.8023241 10.1625057
13.7927294 10.1652554
13.7990822 10.1715565
13.7927179 10.1764749
13.7971986 10.1798742
13.8042668 10.1817440
13.8053689 10.1833541
13.8073270 10.1852873
13.8084404 10.1869584
13.8095885 10.1878768
13.8110216 10.1886391
13.8100521 10.1891357
13.8110889 10.1893538
13.8112424 10.1894566
13.8113942 10.1894937
13.8118012 10.1894811
13.8119289 10.1894343
13.8124247 10.1893761
13.8128260 10.1893371
13.8132653 10.1893036
13.8136420 10.1892353
13.8139763 10.1891665
13.8143068 10.1891063
13.8145906 10.1890540
13.8148808 10.1890090
13.8151506 10.1889731
13.8154084 10.1889412
13.8156653 10.1889076
13.8159138 10.1888774
13.8161582 10.1888479
13.8163960 10.1888209
13.8166209 10.1887971
13.8168403 10.1887747
13.8170527 10.1887540
13.8172549 10.1887351
13.8174488 10.1887180
13.8176341 10.1887027
13.8178098 10.1886889
13.8179761 10.1886769
13.8181336 10.1886664
13.8182825 10.1886571
13.8184211 10.1886492
13.8185506 10.1886427
13.8186710 10.1886372
13.8187824 10.1886327
13.8188820 10.1886292
13.8189721 10.1886267
13.8190528 10.1886250
13.8191242 10.1886239
13.8191813 10.1886234
13.8192283 10.1886238
13.8192657 10.1886246
13.8231390 10.1812170
13.8231726 10.1812192
13.8231847 10.1812239
13.8231776 10.1812286
13.8231520 10.1812329
13.8230851 10.1812361
13.8229945 10.1812432
13.8228850 10.1812496
13.8227579 10.1812544
13.8225684 10.1812563
13.8223513 10.1812658
13.8221163 10.1812738
13.8218658 10.1812787
13.8215119 10.1812772
13.8211227 10.1812912
13.8207177 10.1813031
13.8203015 10.1813099
13.8197018 10.1813024
13.8190512 10.1813277
13.8183892 10.1813501
13.8177237 10.1813641
13.8167183 10.1813472
13.8156303 10.1813983
13.8145390 10.1814457
13.8134579 10.1814796
13.8117316 10.1814451
13.8098580 10.1815503
13.8079955 10.1816517
13.8061673 10.1817308
13.8030991 10.1816580
13.7997512 10.1818694
13.7964399 10.1820780
13.7932027 10.1822497
13.7875714 10.1820844
13.7813909 10.1824920
13.7752902 10.1829003
13.7693266 10.1832475
13.7587397 10.1828523
13.7470608 10.1835973
13.7355309 10.1843511
13.7242329 10.1850044
13.7040400 10.1840450
13.6816838 10.1853073
13.6595804 10.1865890
13.6378472 10.1877052
13.5991655 10.1854065
13.5562998 10.1872654
13.5138276 10.1891269
13.4719530 10.1907021
13.3983760 10.1853709
13.3171497 10.1872174
13.2364986 10.1888711
13.1569963 10.1899519
13.0198008 10.1780806
12.8701122 10.1767676
12.7213459 10.1743479
12.5754967 10.1705138
12.4483536 10.1823912
12.3379260 10.1828485
12.2256331 10.1833173
12.1076881 10.1816935
12.0211941 10.1831223
11.9331581 10.1833602
11.8434983 10.1825753
11.7526176 10.1820238
11.6799340 10.1839929
11.6070428 10.1845707
11.5338465 10.1845776
11.4611528 10.1834872
11.3974147 10.1847266
11.3356401 10.1844487
11.2739270 10.1840553
11.2118322 10.1833004
11.1573003 10.1847526
11.1039632 10.1851551
11.0508595 10.1853004
10.9977614 10.1849104
10.9516862 10.1861562
10.9063727 10.1864977
10.8612679 10.1864532
10.8161458 10.1858738
10.7766997 10.1867553
10.7378229 10.1869309
10.6989974 10.1867811
10.6602759 10.1861335
10.6263208 10.1868306
10.5928836 10.1869604
10.5595219 10.1867913
10.5263035 10.1861473
10.4971267 10.1867498
10.4684074 10.1868747
10.4397842 10.1867144
10.4113579 10.1860951
10.3863611 10.1866377
10.3617721 10.1867634
10.3372890 10.1866110
10.3130435 10.1860110
10.2916952 10.1865074
10.2707200 10.1866332
10.2498622 10.1864889
10.2292764 10.1859084
10.2110922 10.1863758
10.1932537 10.1865089
10.1755420 10.1863784
10.1581343 10.1858212
10.1426640 10.1862751
10.1275207 10.1864230
10.1125147 10.1863124
10.0978448 10.1857821
10.0846788 10.1862359
10.0718275 10.1864055
10.0591253 10.1863200
10.0467916 10.1858199
10.0355635 10.1862841
10.0246432 10.1864806
10.0138852 10.1864243
10.0035296 10.1859563
 9.9939204 10.1864383
 9.9846165 10.1866653
 9.9754897 10.1866403
 9.9668009 10.1862050
 9.9585388 10.1867097
 9.9505836 10.1869688
 9.9428216 10.1869757
 9.9355348 10.1865724
 9.9283922 10.1871023
 9.9215613 10.1873936
 9.9149410 10.1874314
 9.9088352 10.1870582
 9.9026229 10.1876140
 9.8967301 10.1879357
 9.8910667 10.1880023
 9.8859588 10.1876561
 9.8805204 10.1882368
 9.8754118 10.1885863
 9.8705526 10.1886784
 9.8662916 10.1883553
 9.8614974 10.1889586
 9.8570457 10.1893320
 9.8528646 10.1894455
 9.8493262 10.1891410
 9.8450688 10.1897636
 9.8411685 10.1901566
 9.8375610 10.1902866
 9.8346424 10.1899957
 9.8308320 10.1906337
 9.8273953 10.1910410
 9.8242748 10.1911824
 9.8218907 10.1908997
 9.8184521 10.1915486
 9.8154055 10.1919650
 9.8126994 10.1921123
 9.8107790 10.1918323
 9.8076489 10.1924873
 9.8049307 10.1929073
 9.8025783 10.1930550
 9.8010621 10.1927722
 9.7981869 10.1934285
 9.7957450 10.1938466
 9.7936950 10.1939893
 9.7925333 10.1936985
 9.7898674 10.1943513
 9.7876578 10.1947621
 9.7858671 10.1948946
 9.7850178 10.1945908
 9.7825226 10.1952356
 9.7805077 10.1956343
 9.7789396 10.1957518
 9.7783673 10.1954303
 9.7760095 10.1960631
 9.7741576 10.1964450
 9.7727810 10.1965432
 9.7724559 10.1962000
 9.7702072 10.1968170
 9.7684911 10.1971783
 9.7672795 10.1972536
 9.7671761 10.1968853
 9.7650122 10.1974835
 9.7634087 10.1978209
 9.7623397 10.1978700
 9.7624366 10.1974739
 9.7603367 10.1980510
 9.7588262 10.1983618
 9.7578807 10.1983827
 9.7581597 10.1979568
 9.7561060 10.1985110
 9.7546718 10.1987935
 9.7538335 10.1987845
 9.7542793 10.1983276
 9.7522567 10.1988581
 9.7508845 10.1991113
 9.7501398 10.1990717
 9.7507395 10.1985834
 9.7487350 10.1990901
 9.7474129 10.1993138
 9.7467502 10.1992437
 9.7474929 10.1987243
 9.7454954 10.1992078
 9.7442133 10.1994026
 9.7436230 10.1993028
 9.7444994 10.1987535
 9.7424999 10.1992153
 9.7412493 10.1993824
 9.7407233 10.1992544
 9.7417260 10.1986772
 9.7397165 10.1991192
 9.7384904 10.1992606
 9.7380219 10.1991068
 9.7391446 10.1985040
 9.7371186 10.1989289
 9.7359113 10.1990473
 9.7354949 10.1988705
 9.7367321 10.1982452
 9.7346843 10.1986562
 9.7334911 10.1987546
 9.7331221 10.1985580
 9.7344696 10.1979138
 9.7323956 10.1983144
 9.7312127 10.1983964
 9.7308876 10.1981838
 9.7323418 10.1975245
 9.7302378 10.1979185
 9.7290622 10.1979879
 9.7287780 10.1977632
 9.7303357 10.1970929
 9.7281990 10.1974844
 9.7270284 10.1975451
 9.7267829 10.1973124
 9.7284418 10.1966352
 9.7262700 10.1970282
 9.7251027 10.1970842
 9.7248939 10.1968475
 9.7266518 10.1961676
 9.7244432 10.1965660
 9.7232778 10.1966212
 9.7231046 10.1963844
 9.7249596 10.1957057
 9.7227128 10.1961133
 9.7215487 10.1961713
 9.7214099 10.1959380
 9.7233604 10.1952642
 9.7210745 10.1956843
 9.7199109 10.1957484
 9.7198060 10.1955220
 9.7218504 10.1948564
 9.7195248 10.1952918
 9.7183616 10.1953648
 9.7182900 10.1951480
 9.7204270 10.1944933
 9.7180614 10.1949464
 9.7168986 10.1950306
 9.7168600 10.1948257
 9.7190882 10.1941841
 9.7166821 10.1946565
 9.7155198 10.1947536
 9.7155141 10.1945623
 9.7178320 10.1939354
 9.7153856 10.1944282
 9.7142243 10.1945392
 9.7142512 10.1943623
 9.7166575 10.1937510
 9.7141710 10.1942645
 9.7130110 10.1943897
 9.7130708 10.1942275
 9.7155638 10.1936322
 9.7130368 10.1941662
 9.7118784 10.1943053
 9.7119706 10.1941577
 9.7145484 10.1935781
 9.7119823 10.1941312
 9.7108269 10.1942831
 9.7109524 10.1941489
 9.7136136 10.1935840
 9.7110067 10.1941549
 9.7098532 10.1943185
 9.7100103 10.1941966
 9.7127519 10.1936453
 9.7101064 10.1942316
 9.7089571 10.1944047
 9.7091472 10.1942928
 9.7119677 10.1937531
 9.7092828 10.1943522
 9.7081373 10.1945325
 9.7083595 10.1944287
 9.7112559 10.1938986
 9.7085308 10.1945079
 9.7073886 10.1946931
 9.7076417 10.1945951
 9.7106104 10.1940728
 9.7078462 10.1946890
 9.7067088 10.1948762
 9.7069932 10.1947815
 9.7100314 10.1942644
 9.7072271 10.1948846
 9.7060938 10.1950712
 9.7064079 10.1949774
 9.7095117 10.1944638
 9.7066669 10.1950848
 9.7055378 10.1952685
 9.7058806 10.1951735
 9.7090459 10.1946615
 9.7061586 10.1952809
 9.7050323 10.1954596
 9.7054016 10.1953616
 9.7086235 10.1948501
 9.7056941 10.1954650
 9.7045713 10.1956367
 9.7049664 10.1955342
 9.7082404 10.1950218
 9.7052661 10.1956305
 9.7041446 10.1957940
 9.7045626 10.1956862
 9.7078830 10.1951727
 9.7048632 10.1957734
 9.7037430 10.1959277
 9.7041823 10.1958139
 9.7075440 10.1952991
 9.7044757 10.1958908
 9.7033546 10.1960357
 9.7038121 10.1959161
 9.7072090 10.1954008
 9.7040915 10.1959826
 9.7029693 10.1961180
 9.7034435 10.1959929
 9.7068702 10.1954779
 9.7037002 10.1960497
 9.7025748 10.1961762
 9.7030626 10.1960466
 9.7065131 10.1955335
 9.7032895 10.1960954
 9.7021607 10.1962137
 9.7026605 10.1960807
 9.7061295 10.1955710
 9.7028511 10.1961231
 9.7017185 10.1962344
 9.7022287 10.1960994
 9.7057115 10.1955948
 9.7023759 10.1961379
 9.7012386 10.1962433
 9.7017576 10.1961080
 9.7052493 10.1956107
 9.7018583 10.1961448
 9.7007190 10.1962454
 9.7012477 10.1961109
 9.7047457 10.1956224
 9.7012974 10.1961482
 9.7001558 10.1962453
 9.7006935 10.1961131
 9.7041947 10.1956354
 9.7006921 10.1961530
 9.6995525 10.1962472
 9.7001018 10.1961182
 9.7036054 10.1956526
 9.7000494 10.1961619
 9.6989144 10.1962540
 9.6994774 10.1961292
 9.7029827 10.1956768
 9.6993788 10.1961774
 9.6982548 10.1962674
 9.6988363 10.1961470
 9.7023452 10.1957084
 9.6986957 10.1961996
 9.6975871 10.1962878
 9.6981910 10.1961721
 9.7017050 10.1957476
 9.6980169 10.1962286
 9.6969315 10.1963144
 9.6975642 10.1962029
 9.7010868 10.1957927
 9.6973664 10.1962619
 9.6963119 10.1963447
 9.6969798 10.1962370
 9.7005151 10.1958406
 9.6967686 10.1962968
 9.6957525 10.1963758
 9.6964620 10.1962711
 9.7000141 10.1958882
 9.6962475 10.1963299
 9.6952766 10.1964043
 9.6960337 10.1963021
 9.6996062 10.1959322
 9.6958284 10.1963577
 9.6949116 10.1964265
 9.6957232 10.1963257
 9.6993203 10.1959681
 9.6955340 10.1963763
 9.6946752 10.1964389
 9.6955445 10.1963391
 9.6991678 10.1959935
 9.6953799 10.1963831
 9.6945852 10.1964389
 9.6955161 10.1963395
 9.6991671 10.1960055
 9.6953783 10.1963757
 9.6946486 10.1964245
 9.6956411 10.1963255
 9.6993180 10.1960032
 9.6955294 10.1963537
 9.6948650 10.1963956
 9.6959175 10.1962969
 9.6996168 10.1959866
 9.6958258 10.1963172
 9.6952231 10.1963527
 9.6963307 10.1962550
 9.7000462 10.1959571
 9.6962488 10.1962683
 9.6957025 10.1962981
 9.6968581 10.1962020
 9.7005812 10.1959172
 9.6967697 10.1962095
 9.6962707 10.1962348
 9.6974642 10.1961413
 9.7011838 10.1958705
 9.6973493 10.1961450
 9.6968865 10.1961670
 9.6981058 10.1960772
 9.7018090 10.1958215
 9.6979412 10.1960793
 9.6975024 10.1960992
 9.6987338 10.1960143
 9.7024068 10.1957746
 9.6984925 10.1960171
 9.6980626 10.1960365
 9.6992911 10.1959577
 9.7029191 10.1957349
 9.6989488 10.1959633
 9.6985152 10.1959835
 9.6997272 10.1959117
 9.7032971 10.1957064
 9.6992597 10.1959218
 9.6988091 10.1959440
 9.6999916 10.1958800
 9.7034913 10.1956928
 9.6993779 10.1958963
 9.6988991 10.1959213
 9.7000413 10.1958657
 9.7034617 10.1956965
 9.6992692 10.1958889
 9.6987557 10.1959173
 9.6998513 10.1958703
 9.7031876 10.1957188
 9.6989152 10.1959006
 9.6983636 10.1959327
 9.6994100 10.1958940
 9.7026618 10.1957596
 9.6983149 10.1959310
 9.6977273 10.1959666
 9.6987273 10.1959357
 9.7018994 10.1958172
 9.6974894 10.1959780
 9.6968734 10.1960167
 9.6978354 10.1959927
 9.7009382 10.1958886
 9.6964810 10.1960387
 9.6958489 10.1960796
 9.6967857 10.1960613
 9.6998343 10.1959700
 9.6953505 10.1961087
 9.6947189 10.1961510
 9.6956480 10.1961370
 9.6986612 10.1960566
 9.6941786 10.1961832
 9.6935694 10.1962256
 9.6945120 10.1962143
 9.6975120 10.1961426
 9.6930580 10.1962565
 9.6924935 10.1962977
 9.6934714 10.1962876
 9.6964803 10.1962226
 9.6920828 10.1963231
 9.6915850 10.1963619
 9.6926189 10.1963515
 9.6956574 10.1962913
 9.6913452 10.1963778
 9.6909348 10.1964131
 9.6920428 10.1964011
 9.6951272 10.1963439
 9.6909219 10.1964161
 9.6906126 10.1964471
 9.6918060 10.1964324
 9.6949454 10.1963767
 9.6908601 10.1964349
 9.6906576 10.1964610
 9.6919384 10.1964429
 9.6951319 10.1963879
 9.6911749 10.1964323
 9.6910764 10.1964533
 9.6924369 10.1964316
 9.6956725 10.1963765
 9.6918338 10.1964082
 9.6918217 10.1964244
 9.6932400 10.1963992
 9.6964918 10.1963442
 9.6927513 10.1963643
 9.6927960 10.1963764
 9.6942378 10.1963485
 9.6974669 10.1962938
 9.6938046 10.1963039
 9.6938706 10.1963129
 9.6952928 10.1962829
 9.6984499 10.1962293
 9.6947959 10.1962320
 9.6948192 10.1962394
 9.6961588 10.1962093
 9.6991803 10.1961581
 9.6955111 10.1961552
 9.6954453 10.1961623
 9.6966471 10.1961331
 9.6994713 10.1960856
 9.6957181 10.1960796
 9.6954974 10.1960882
 9.6964966 10.1960618
 9.6990583 10.1960193
 9.6951672 10.1960127
 9.6947363 10.1960243
 9.6954779 10.1960022
 9.6977234 10.1959661
 9.6936724 10.1959606
 9.6929995 10.1959765
 9.6934507 10.1959597
 9.6953476 10.1959310
 9.6911034 10.1959285
 9.6901676 10.1959496
 9.6903153 10.1959391
 9.6918567 10.1959183
 9.6874439 10.1959199
 9.6862699 10.1959465
 9.6861441 10.1959424
 9.6873672 10.1959296
 9.6828501 10.1959357
 9.6815082 10.1959674
 9.6811878 10.1959694
 9.6821799 10.1959639
 9.6776637 10.1959743
 9.6762751 10.1960101
 9.6758940 10.1960171
