   0.0000000e+00   0.0000000e+00   1.0000000e+06   1.0966462e+05
   2.0000000e-03   9.4627643e-05   1.0000000e+06   1.0966462e+05
   4.0000000e-03   1.8925529e-04   1.0000000e+06   1.0966462e+05
   6.0000000e-03   2.8388293e-04   1.0000000e+06   1.0966462e+05
   8.0000000e-03   3.7851057e-04   1.0000000e+06   1.0966462e+05
   1.0000000e-02   4.7313821e-04   1.0000000e+06   1.0966462e+05
   1.2000000e-02   5.6776585e-04   1.0000000e+06   1.0966462e+05
   1.4000000e-02   6.6239349e-04   1.0000000e+06   1.0966462e+05
   1.6000000e-02   7.5702112e-04   1.0000000e+06   1.0966462e+05
   1.8000000e-02   8.5164874e-04   1.0000000e+06   1.0966462e+05
   2.0000000e-02   9.4627635e-04   1.0000000e+06   1.0966462e+05
   2.2000000e-02   1.0409039e-03   9.9999999e+05   1.0966462e+05
   2.4000000e-02   1.1355315e-03   9.9999999e+05   1.0966462e+05
   2.6000000e-02   1.2301590e-03   9.9999999e+05   1.0966462e+05
   2.8000000e-02   1.3247864e-03   9.9999998e+05   1.0966462e+05
   3.0000000e-02   1.4194137e-03   9.9999996e+05   1.0966462e+05
   3.2000000e-02   1.5140407e-03   9.9999994e+05   1.0966462e+05
   3.4000000e-02   1.6086674e-03   9.9999990e+05   1.0966462e+05
   3.6000000e-02   1.7032934e-03   9.9999984e+05   1.0966462e+05
   3.8000000e-02   1.7979185e-03   9.9999974e+05   1.0966462e+05
   4.0000000e-02   1.8925419e-03   9.9999958e+05   1.0966462e+05
   4.2000000e-02   1.9871627e-03   9.9999931e+05   1.0966462e+05
   4.4000000e-02   2.0817793e-03   9.9999888e+05   1.0966462e+05
   4.6000000e-02   2.1763889e-03   9.9999818e+05   1.0966462e+05
   4.8000000e-02   2.2709872e-03   9.9999705e+05   1.0966462e+05
   5.0000000e-02   2.3655673e-03   9.9999521e+05   1.0966462e+05
   5.2000000e-02   2.4601178e-03   9.9999221e+05   1.0966462e+05
   5.4000000e-02   2.5546200e-03   9.9998736e+05   1.0966462e+05
   5.6000000e-02   2.6490440e-03   9.9997947e+05   1.0966462e+05
   5.8000000e-02   2.7433410e-03   9.9996666e+05   1.0966462e+05
   6.0000000e-02   2.8374316e-03   9.9994585e+05   1.0966462e+05
   6.2000000e-02   2.9311871e-03   9.9991207e+05   1.0966462e+05
   6.4000000e-02   3.0243984e-03   9.9985721e+05   1.0966462e+05
   6.6000000e-02   3.1167261e-03   9.9976812e+05   1.0966462e+05
   6.8000000e-02   3.2076188e-03   9.9962347e+05   1.0966462e+05
   7.0000000e-02   3.2961812e-03   9.9938859e+05   1.0966462e+05
   7.2000000e-02   3.3809599e-03   9.9900728e+05   1.0966462e+05
   7.4000000e-02   3.4595951e-03   9.9838833e+05   1.0966462e+05
   7.6000000e-02   3.5282562e-03   9.9738394e+05   1.0966462e+05
   7.8000000e-02   3.5807275e-03   9.9575487e+05   1.0966462e+05
   8.0000000e-02   3.6069273e-03   9.9311463e+05   1.0966462e+05
   8.2000000e-02   3.5905163e-03   9.8884090e+05   1.0966462e+05
   8.4000000e-02   3.5050459e-03   9.8193700e+05   1.0966462e+05
   8.6000000e-02   3.3077905e-03   9.7082070e+05   1.0966462e+05
   8.8000000e-02   2.9299557e-03   9.5301724e+05   1.0966462e+05
   9.0000000e-02   2.2613628e-03   9.2475642e+05   1.0966462e+05
   9.2000000e-02   1.1271164e-03   8.8057658e+05   1.0966462e+05
   9.4000000e-02  -7.4619545e-04   8.1333226e+05   1.0966462e+05
   9.6000000e-02  -3.7747218e-03   7.1550883e+05   1.0966462e+05
   9.8000000e-02  -8.5638541e-03   5.8306558e+05   1.0966462e+05
   1.0000000e-01  -1.5933232e-02   4.2199593e+05   1.0966462e+05
   1.0200000e-01  -2.3788442e-02   2.9400882e+05   1.0966462e+05
   1.0400000e-01  -2.9830334e-02   2.1869506e+05   1.0966462e+05
   1.0600000e-01  -3.4524994e-02   1.7097868e+05   1.0966462e+05
   1.0800000e-01  -3.8167723e-02   1.3922539e+05   1.0966462e+05
   1.1000000e-01  -4.0955027e-02   1.1743847e+05   1.0966462e+05
   1.1200000e-01  -4.3021739e-02   1.0226638e+05   1.0966462e+05
   1.1400000e-01  -4.4461753e-02   9.1698854e+04   1.0966462e+05
   1.1600000e-01  -4.5340466e-02   8.4430931e+04   1.0966462e+05
   1.1800000e-01  -4.5702858e-02   7.9522792e+04   1.0966462e+05
   1.2000000e-01  -4.5579302e-02   7.6235113e+04   1.0966462e+05
   1.2200000e-01  -4.4990146e-02   7.4000109e+04   1.0966462e+05
   1.2400000e-01  -4.3949220e-02   7.2431093e+04   1.0966462e+05
   1.2600000e-01  -4.2466234e-02   7.1289376e+04   1.0966462e+05
   1.2800000e-01  -4.0548255e-02   7.0431527e+04   1.0966462e+05
   1.3000000e-01  -3.8200590e-02   6.9769579e+04   1.0966462e+05
   1.3200000e-01  -3.5427338e-02   6.9247536e+04   1.0966462e+05
   1.3400000e-01  -3.2231727e-02   6.8828350e+04   1.0966462e+05
   1.3600000e-01  -2.8616354e-02   6.8486637e+04   1.0966462e+05
   1.3800000e-01  -2.4583331e-02   6.8204473e+04   1.0966462e+05
   1.4000000e-01  -2.0134406e-02   6.7968876e+04   1.0966462e+05
   1.4200000e-01  -1.5271037e-02   6.7770237e+04   1.0966462e+05
   1.4400000e-01  -9.9944522e-03   6.7601306e+04   1.0966462e+05
   1.4600000e-01  -4.3056978e-03   6.7456527e+04   1.0966462e+05
   1.4800000e-01   1.7943304e-03   6.7331580e+04   1.0966462e+05
   1.5000000e-01   8.3048591e-03   6.7223064e+04   1.0966462e+05
   1.5200000e-01   1.5225217e-02   6.7128271e+04   1.0966462e+05
   1.5400000e-01   2.2554817e-02   6.7045025e+04   1.0966462e+05
   1.5600000e-01   3.0293144e-02   6.6971560e+04   1.0966462e+05
   1.5800000e-01   3.8439743e-02   6.6906432e+04   1.0966462e+05
   1.6000000e-01   4.6994213e-02   6.6848450e+04   1.0966462e+05
   1.6200000e-01   5.5956192e-02   6.6796626e+04   1.0966462e+05
   1.6400000e-01   6.5325362e-02   6.6750135e+04   1.0966462e+05
   1.6600000e-01   7.5101434e-02   6.6708284e+04   1.0966462e+05
   1.6800000e-01   8.5284148e-02   6.6670487e+04   1.0966462e+05
   1.7000000e-01   9.5873273e-02   6.6636246e+04   1.0966462e+05
   1.7200000e-01   1.0686859e-01   6.6605139e+04   1.0966462e+05
   1.7400000e-01   1.1826992e-01   6.6576800e+04   1.0966462e+05
   1.7600000e-01   1.3007708e-01   6.6550916e+04   1.0966462e+05
   1.7800000e-01   1.4228990e-01   6.6527217e+04   1.0966462e+05
   1.8000000e-01   1.5490825e-01   6.6505468e+04   1.0966462e+05
   1.8200000e-01   1.6793199e-01   6.6485464e+04   1.0966462e+05
   1.8400000e-01   1.8136099e-01   6.6467026e+04   1.0966462e+05
   1.8600000e-01   1.9519514e-01   6.6449998e+04   1.0966462e+05
   1.8800000e-01   2.0943433e-01   6.6434242e+04   1.0966462e+05
   1.9000000e-01   2.2407847e-01   6.6419636e+04   1.0966462e+05
   1.9200000e-01   2.3912747e-01   6.6406072e+04   1.0966462e+05
   1.9400000e-01   2.5458124e-01   6.6393455e+04   1.0966462e+05
   1.9600000e-01   2.7043971e-01   6.6381700e+04   1.0966462e+05
   1.9800000e-01   2.8670280e-01   6.6370732e+04   1.0966462e+05
   2.0000000e-01   3.0337044e-01   6.6360482e+04   1.0966462e+05
   2.0200000e-01   3.2044258e-01   6.6350891e+04   1.0966462e+05
   2.0400000e-01   3.3791914e-01   6.6341903e+04   1.0966462e+05
   2.0600000e-01   3.5580008e-01   6.6333469e+04   1.0966462e+05
   2.0800000e-01   3.7408535e-01   6.6325546e+04   1.0966462e+05
   2.1000000e-01   3.9277489e-01   6.6318093e+04   1.0966462e+05
   2.1200000e-01   4.1186865e-01   6.6311075e+04   1.0966462e+05
   2.1400000e-01   4.3136661e-01   6.6304459e+04   1.0966462e+05
   2.1600000e-01   4.5126870e-01   6.6298214e+04   1.0966462e+05
   2.1800000e-01   4.7157491e-01   6.6292315e+04   1.0966462e+05
   2.2000000e-01   4.9228518e-01   6.6286735e+04   1.0966462e+05
   2.2200000e-01   5.1339948e-01   6.6281453e+04   1.0966462e+05
   2.2400000e-01   5.3491779e-01   6.6276449e+04   1.0966462e+05
   2.2600000e-01   5.5684007e-01   6.6271702e+04   1.0966462e+05
   2.2800000e-01   5.7916629e-01   6.6267196e+04   1.0966462e+05
   2.3000000e-01   6.0189642e-01   6.6262915e+04   1.0966462e+05
   2.3200000e-01   6.2503044e-01   6.6258845e+04   1.0966462e+05
   2.3400000e-01   6.4856832e-01   6.6254972e+04   1.0966462e+05
   2.3600000e-01   6.7251004e-01   6.6251283e+04   1.0966462e+05
   2.3800000e-01   6.9685557e-01   6.6247767e+04   1.0966462e+05
   2.4000000e-01   7.2160490e-01   6.6244414e+04   1.0966462e+05
   2.4200000e-01   7.4675800e-01   6.6241213e+04   1.0966462e+05
   2.4400000e-01   7.7231485e-01   6.6238157e+04   1.0966462e+05
   2.4600000e-01   7.9827544e-01   6.6235235e+04   1.0966462e+05
   2.4800000e-01   8.2463974e-01   6.6232441e+04   1.0966462e+05
   2.5000000e-01   8.5140774e-01   6.6229767e+04   1.0966462e+05
   2.5200000e-01   8.7857943e-01   6.6227207e+04   1.0966462e+05
   2.5400000e-01   9.0615477e-01   6.6224753e+04   1.0966462e+05
   2.5600000e-01   9.3413377e-01   6.6222401e+04   1.0966462e+05
   2.5800000e-01   9.6251641e-01   6.6220145e+04   1.0966462e+05
   2.6000000e-01   9.9130267e-01   6.6217980e+04   1.0966462e+05
   2.6200000e-01   1.0204925e+00   6.6215900e+04   1.0966462e+05
   2.6400000e-01   1.0500860e+00   6.6213902e+04   1.0966462e+05
   2.6600000e-01   1.0800830e+00   6.6211981e+04   1.0966462e+05
   2.6800000e-01   1.1104837e+00   6.6210134e+04   1.0966462e+05
   2.7000000e-01   1.1412878e+00   6.6208357e+04   1.0966462e+05
   2.7200000e-01   1.1724956e+00   6.6206645e+04   1.0966462e+05
   2.7400000e-01   1.2041068e+00   6.6204997e+04   1.0966462e+05
   2.7600000e-01   1.2361216e+00   6.6203409e+04   1.0966462e+05
   2.7800000e-01   1.2685399e+00   6.6201879e+04   1.0966462e+05
   2.8000000e-01   1.3013618e+00   6.6200406e+04   1.0966462e+05
   2.8200000e-01   1.3345871e+00   6.6198994e+04   1.0966462e+05
   2.8400000e-01   1.3682159e+00   6.6197664e+04   1.0966462e+05
   2.8600000e-01   1.4022482e+00   6.6196506e+04   1.0966462e+05
   2.8800000e-01   1.4366840e+00   6.6195870e+04   1.0966462e+05
   2.9000000e-01   1.4715232e+00   6.6197127e+04   1.0966462e+05
   2.9200000e-01   1.5067659e+00   6.6205718e+04   1.0966462e+05
   2.9400000e-01   1.5424122e+00   6.6243533e+04   1.0966462e+05
   2.9600000e-01   1.5784622e+00   6.6400005e+04   1.0966462e+05
   2.9800000e-01   1.6149170e+00   6.7046130e+04   1.0966462e+05
   3.0000000e-01   1.6517805e+00   6.9745196e+04   1.0966462e+05
   3.0200000e-01   1.6859782e+00   7.9482926e+04   1.0966462e+05
   3.0400000e-01   1.7144792e+00   1.0607525e+05   1.0966462e+05
   3.0600000e-01   1.7374480e+00   1.6289745e+05   1.0966462e+05
   3.0800000e-01   1.7552364e+00   2.5822223e+05   1.0966462e+05
   3.1000000e-01   1.7684341e+00   3.8561771e+05   1.0966462e+05
   3.1200000e-01   1.7778297e+00   5.2499226e+05   1.0966462e+05
   3.1400000e-01   1.7842857e+00   6.5443241e+05   1.0966462e+05
   3.1600000e-01   1.7886030e+00   7.6050515e+05   1.0966462e+05
   3.1800000e-01   1.7914382e+00   8.3991714e+05   1.0966462e+05
   3.2000000e-01   1.7932828e+00   8.9574178e+05   1.0966462e+05
   3.2200000e-01   1.7944821e+00   9.3332172e+05   1.0966462e+05
   3.2400000e-01   1.7952688e+00   9.5787843e+05   1.0966462e+05
   3.2600000e-01   1.7957947e+00   9.7360569e+05   1.0966462e+05
   3.2800000e-01   1.7961574e+00   9.8354616e+05   1.0966462e+05
   3.3000000e-01   1.7964182e+00   9.8977630e+05   1.0966462e+05
   3.3200000e-01   1.7966158e+00   9.9366037e+05   1.0966462e+05
   3.3400000e-01   1.7967741e+00   9.9607382e+05   1.0966462e+05
   3.3600000e-01   1.7969081e+00   9.9757040e+05   1.0966462e+05
   3.3800000e-01   1.7970271e+00   9.9849724e+05   1.0966462e+05
   3.4000000e-01   1.7971368e+00   9.9907079e+05   1.0966462e+05
   3.4200000e-01   1.7972407e+00   9.9942555e+05   1.0966462e+05
   3.4400000e-01   1.7973411e+00   9.9964490e+05   1.0966462e+05
   3.4600000e-01   1.7974393e+00   9.9978051e+05   1.0966462e+05
   3.4800000e-01   1.7975361e+00   9.9986434e+05   1.0966462e+05
